,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
367,Fort-Shevchenko,KZ,44.51,50.26,,60.45,100,18.84,88,1538015957
368,Carutapera,BR,-1.2,-46.02,,79.44,84,10.89,88,1538015957
369,La Ronge,CA,55.1,-105.3,,35.6,100,4.7,75,1538013600
370,Sisimiut,GL,66.94,-53.67,,27.06,100,2.95,76,1538015957
371,Mut,TR,36.64,33.44,,45.69,83,3.62,0,1538015958
372,Price,US,39.6,-110.81,,64.94,7,13.87,1,1538013180
373,Shanhetun,CN,44.7,127.2,,63.96,87,4.41,0,1538015958
374,Sipe Sipe,BO,-17.45,-66.36,,60.8,38,6.93,75,1538013600
375,Mehamn,NO,71.03,27.85,,36.87,97,14.03,92,1538015959
376,Olga,RU,43.74,135.29,,57.21,66,2.95,92,1538015959
377,Folkestone,GB,51.08,1.18,,50,100,5.82,0,1538015400
378,Trofors,NO,65.54,13.39,,44.6,70,6.93,92,1538014800
379,Vada,IN,19.65,73.13,,82.4,88,4.7,75,1538013600
380,Haga,NO,60.05,11.38,,45.33,59,6.2,20,1538015960
381,Darhan,MN,49.49,105.92,,40.65,83,14.03,80,1538015960
382,Miandrivazo,MG,-19.53,45.46,,63.96,86,2.73,12,1538015961
383,Berlevag,NO,70.86,29.09,,31.65,100,8.55,64,1538015869
384,Zaraza,VE,9.35,-65.33,,79.26,83,10.89,8,1538015961
385,Ulaanbaatar,MN,47.92,106.92,,39.2,86,20.13,75,1538015400
386,Williamsport,US,41.25,-77,,66.02,83,5.97,1,1538013240
387,Kargat,RU,55.19,80.28,,56.31,76,4.52,12,1538015961
388,Marawi,SD,18.48,31.82,,78.18,32,9.66,0,1538015962
389,Aripuana,BR,-9.17,-60.63,,76.47,88,1.16,36,1538015962
390,Labytnangi,RU,66.66,66.39,,43.8,91,16.26,48,1538015962
391,Yamada,JP,36.58,137.08,,69.8,77,1.12,75,1538013600
392,Pavlodar,KZ,52.28,76.96,,48.2,93,2.24,0,1538013600
393,Pisco,PE,-13.71,-76.2,,64.4,77,14.99,90,1538013600
394,Netarhat,IN,23.45,84.31,,81.42,77,3.96,0,1538015963
395,Pudozh,RU,61.81,36.54,,45.69,97,17.38,100,1538015963
396,Bull Savanna,JM,17.89,-77.59,,74.85,88,4.41,0,1538015964
397,Verkh-Usugli,RU,52.7,115.17,,57.66,43,10.11,48,1538015964
398,Yumen,CN,40.29,97.04,,50.64,44,4.52,0,1538015964
399,Kalcheva,UA,45.73,28.81,,33.63,89,2.95,8,1538015964
400,Porto Novo,CV,17.02,-25.06,,77,88,5.82,75,1538013600
401,Walvis Bay,NA,-22.95,14.51,,48.2,87,5.82,0,1538013600
402,Dong Xoai,VN,11.53,106.92,,82.14,90,3.62,32,1538015965
403,Kattivakkam,IN,13.22,80.32,,86,74,4.7,40,1538015400
404,Klaksvik,FO,62.23,-6.59,,44.6,93,2.24,92,1538014800
405,Hervey Bay,AU,-25.3,152.85,,72.78,82,9.1,0,1538015966
406,Port-Cartier,CA,50.03,-66.88,,53.6,100,23.53,90,1538014320
407,Chippewa Falls,US,44.94,-91.39,,47.48,73,6.93,1,1538015700
408,Severo-Yeniseyskiy,RU,60.37,93.04,,43.35,76,3.18,48,1538015967
409,Shkoder,AL,42.07,19.51,,53.6,32,9.17,0,1538013600
410,Chuy,UY,-33.69,-53.46,,61.44,98,15.93,92,1538015967
411,Concarneau,FR,47.88,-3.92,,55.4,76,5.82,0,1538015400
412,Ahipara,NZ,-35.17,173.16,,58.38,76,11.45,76,1538015897
413,Merritt,CA,50.11,-120.79,,60.8,63,2.24,1,1538013600
414,Kjollefjord,NO,70.95,27.35,,36.87,97,14.03,92,1538015968
415,Shimoda,JP,34.7,138.93,,64.4,88,17.22,75,1538013600
416,Coihueco,CL,-36.63,-71.83,,57.2,71,6.93,0,1538010000
417,Kalmunai,LK,7.42,81.82,,80.34,91,4.07,0,1538015896
418,Southbridge,NZ,-43.81,172.25,,55.4,43,9.17,0,1538013600
419,Rio Gallegos,AR,-51.62,-69.22,,41,75,12.75,20,1538013600
420,Sungaipenuh,ID,-2.08,101.38,,70.8,92,1.61,76,1538015879
421,Taltal,CL,-25.41,-70.49,,51.36,87,1.5,0,1538015969
422,Mackay,AU,-21.15,149.2,,78.8,50,11.41,0,1538010000
423,Meulaboh,ID,4.14,96.13,,82.23,100,3.29,0,1538015970
424,Makat,KZ,47.65,53.35,,53.79,78,16.04,68,1538015899
425,Labuhan,ID,-2.54,115.51,,89.07,54,3.74,0,1538015971
426,Kupang,ID,-10.16,123.6,,89.6,43,9.17,20,1538011800
427,Myitkyina,MM,25.38,97.4,,77.73,94,1.16,44,1538015971
428,Autazes,BR,-3.58,-59.13,,79.08,90,2.95,12,1538015972
429,Tromso,NO,69.65,18.96,,34.17,100,2.73,92,1538015689
430,Okhotsk,RU,59.36,143.24,,49.65,84,2.95,64,1538015972
431,Anadyr,RU,64.73,177.51,,48.2,93,20.13,90,1538013600
432,Uglegorsk,RU,49.08,142.06,,57.03,72,7.2,0,1538015972
433,Gandzak,AM,40.33,45.12,,59,62,2.24,0,1538013600
434,Nalut,LY,31.86,10.98,,66.3,91,9.44,92,1538015973
435,Fasa,IR,28.94,53.65,,62.6,27,4.7,0,1538013600
436,Tuxtla,MX,20,-97.65,,56.58,94,0.94,76,1538015973
437,Harper,LR,4.38,-7.71,,77.91,100,13.24,92,1538015974
438,Las Vegas,US,36.17,-115.15,,91.94,15,5.82,1,1538014500
439,Vardo,NO,70.37,31.11,,41,75,12.75,0,1538014800
440,Mount Isa,AU,-20.73,139.49,,89.6,17,12.75,20,1538013600
441,Vicksburg,US,32.35,-90.88,,73.94,100,6.93,75,1538014500
442,Chulman,RU,56.84,124.9,,54.33,63,7.65,24,1538015975
443,Novikovo,RU,51.15,37.89,,38.58,69,14.47,80,1538015975
444,Collie,AU,-33.36,116.15,,60.45,71,9.22,8,1538015976
445,Limbang,MY,4.75,115,,89.6,62,4.7,75,1538013600
446,Saint-Augustin,CA,45.63,-73.98,,60.8,76,3.36,75,1538013600
447,Raudeberg,NO,61.99,5.14,,48.2,81,8.05,92,1538014800
448,Glace Bay,CA,46.2,-59.96,,62.6,93,21.92,90,1538013600
449,Ormara,PK,25.21,64.64,,79.35,94,12.01,56,1538015977
450,Terpinnya,UA,46.97,35.42,,32.73,90,3.62,0,1538015977
451,Santa Cruz,US,36.97,-122.03,,69.08,93,4.7,90,1538013360
452,Monzon,ES,41.91,0.19,,57.2,87,3.36,12,1538015400
453,Muncar,ID,-8.43,114.34,,80.7,77,5.97,0,1538015978
454,Soe,ID,-9.86,124.28,,82.95,54,3.85,0,1538015978
455,Kalabo,ZM,-15,22.67,,66.21,48,5.08,0,1538015979
456,College,US,64.86,-147.8,,50,64,4.7,90,1538013480
457,Lamphun,TH,18.58,99.01,,87.8,66,2.24,20,1538015400
458,Havoysund,NO,71,24.66,,39.2,80,34.45,75,1538013000
459,Garissa,KE,-0.46,39.64,,74.31,79,11.34,24,1538015980
460,Fort Wellington,GY,6.4,-57.6,,83.13,97,14.03,8,1538015980
461,Tiebissou,CI,7.16,-5.23,,73.4,100,3.18,90,1538013600
462,Changji,CN,32.07,116.17,,72.96,77,5.97,0,1538015980
463,Alvinopolis,BR,-20.11,-43.05,,64.68,66,6.98,0,1538015981
464,Alofi,NU,-19.06,-169.92,,80.6,65,13.87,75,1538013600
465,Barra Patuca,HN,15.8,-84.28,,83.31,92,8.1,64,1538015981
466,Rocha,UY,-34.48,-54.34,,57.93,97,13.35,92,1538015840
467,Bogorodskoye,RU,52.37,140.44,,57.66,69,4.07,0,1538015981
468,Voskresenskoye,RU,56.84,45.43,,39.66,74,10.78,80,1538015982
469,Clyde River,CA,70.47,-68.59,,24.8,79,4.7,90,1538013600
470,Majene,ID,-3.54,118.97,,84.48,90,17.72,0,1538015982
471,Socorro,US,31.65,-106.3,,71.6,52,9.17,1,1538013480
472,Little Current,CA,45.98,-81.93,,51.8,81,8.05,1,1538013600
473,Plettenberg Bay,ZA,-34.05,23.37,,59.91,100,2.84,64,1538015981
474,Kidal,ML,18.44,1.41,,70.71,31,1.83,8,1538015983
475,Puerto Carreno,CO,6.19,-67.49,,80.6,83,2.51,40,1538013600
476,Mehran,IR,33.12,46.17,,64.4,48,4.7,0,1538013600
477,Larsnes,NO,62.2,5.58,,46.4,81,13.87,92,1538014800
478,Aklavik,CA,68.22,-135.01,,30.2,74,4.7,40,1538013660
479,Mawlaik,MM,23.63,94.42,,81.78,80,2.73,24,1538015984
480,Lakatoro,VU,-16.11,167.42,,77.37,98,8.21,92,1538015984
481,Uk,RU,55.08,98.86,,41.28,79,6.98,80,1538015985
482,Sibu,MY,2.29,111.83,,84.2,79,1.12,75,1538013600
483,Muros,ES,42.77,-9.06,,62.6,77,5.82,0,1538015400
484,Svetlogorsk,RU,53.14,59.15,,57.2,47,11.18,75,1538013600
485,Bukachacha,RU,52.99,116.91,,57.75,45,8.21,56,1538015985
486,Cap-Aux-Meules,CA,47.38,-61.86,,62.6,93,27.51,75,1538013600
487,Krasnoarmeyskiy,RU,46.12,40.39,,37.59,82,2.95,0,1538015986
488,Ketchikan,US,55.34,-131.65,,55.04,96,5.82,90,1538013360
489,Tahe,CN,52.34,124.71,,61.98,53,5.86,0,1538015987
490,Peace River,CA,56.23,-117.29,,44.6,87,6.93,75,1538013600
491,Beberibe,BR,-4.18,-38.13,,80.6,74,16.11,40,1538013600
492,Ampanihy,MG,-24.69,44.75,,59.91,71,2.73,0,1538015987
493,Bongandanga,CD,1.51,21.07,,71.79,94,1.5,44,1538015987
494,Mbini,GQ,1.58,9.62,,75.2,100,2.24,40,1538010000
495,Obo,CF,5.39,26.49,,67.11,87,2.95,0,1538015988
496,Tokonou,GN,9.65,-9.78,,69.27,89,3.4,68,1538015988
497,Son La,VN,21.32,103.9,,78.09,83,2.17,76,1538015988
498,Ewa Beach,US,21.32,-158.01,,87.08,91,4.7,75,1538014440
499,Aleppo,SY,36.2,37.17,,56.76,88,2.95,0,1538015989
500,Truro,CA,45.37,-63.3,,68,100,24.16,90,1538013600
501,Anton Lizardo,MX,19.05,-95.98,,78.8,83,6.42,5,1538012520
502,Aljezur,PT,37.31,-8.8,,73.41,84,13.58,8,1538015690
503,Pitkyaranta,RU,61.57,31.48,,43.89,91,18.28,88,1538015777
504,Ladario,BR,-19,-57.6,,75.84,78,2.39,0,1538015990
505,Padang,ID,-0.92,100.36,,81.78,100,1.83,12,1538015828
506,Saint-Joseph,RE,-21.37,55.62,,69.8,52,8.05,0,1538013600
507,Bambanglipuro,ID,-7.95,110.28,,84.03,56,5.75,0,1538015991
508,Teshie,GH,5.58,-0.11,,78.8,88,9.17,90,1538013600
509,Turayf,SA,31.68,38.65,,66.2,42,6.93,0,1538013600
510,Zaysan,KZ,47.47,84.87,,48.57,65,3.18,0,1538015992
511,Whitehorse,CA,60.72,-135.06,,51.8,40,6.93,75,1538013600
512,Kandrian,PG,-6.21,149.55,,80.25,78,8.66,92,1538015992
513,Macapa,BR,0.05,-51.07,,82.4,74,11.41,40,1538013600
514,Visby,SE,57.64,18.3,,55.4,66,20.8,0,1538014800
515,Albert Lea,US,43.65,-93.37,,51.8,71,3.36,1,1538014500
516,Sopelana,ES,43.38,-2.98,,73.4,56,11.41,0,1538015400
517,Riyadh,SA,24.63,46.72,,78.8,16,2.73,0,1538013600
518,Ust-Kuyga,RU,70,135.55,,27.06,94,4.63,32,1538015993
519,Pimenta Bueno,BR,-11.68,-61.19,,78.18,76,2.62,8,1538015994
520,Terra Santa,BR,-2.1,-56.49,,83.4,66,3.62,24,1538015994
521,Boa Vista,BR,2.82,-60.67,,84.2,74,4.7,0,1538013600
522,Korla,CN,41.76,86.15,,55.86,38,4.52,0,1538015995
523,Sal Rei,CV,16.18,-22.92,,78.8,88,8.05,75,1538013600
524,Senekal,ZA,-28.32,27.62,,47.31,59,4.41,0,1538015995
525,Starkville,US,33.45,-88.82,,72.86,100,5.19,90,1538014500
526,Viedma,AR,-40.81,-62.99,,41.46,74,6.98,48,1538015996
527,Boysun,UZ,38.2,67.2,,48.21,52,1.61,80,1538015996
528,Batagay,RU,67.65,134.64,,31.29,86,4.74,32,1538015996
529,Svetlaya,RU,46.54,138.33,,56.49,100,4.18,56,1538015996
530,Bilibino,RU,68.06,166.44,,41.28,70,5.75,68,1538015868
531,Kaitangata,NZ,-46.28,169.85,,47.85,87,12.8,64,1538015860
532,Dingle,IE,52.14,-10.27,,53.97,100,10.78,0,1538015997
533,Montrose,GB,56.71,-2.47,,60.8,67,16.11,0,1538014800
534,Nogliki,RU,51.8,143.14,,57.66,72,8.32,0,1538015998
535,Puerto Rico,CO,2.94,-73.21,,71.43,99,0.49,48,1538015998
536,Marystown,CA,47.17,-55.16,,55.32,85,21.52,88,1538015998
537,Madison,US,43.07,-89.38,,51.8,83,8.1,1,1538013360
538,Phangnga,TH,8.45,98.53,,87.8,66,8.05,20,1538015400
539,Chistogorskiy,RU,53.98,87.38,,55.68,94,3.18,68,1538015999
540,Belaya Gora,RU,68.54,146.19,,35.79,85,9.66,88,1538015889
541,Kashi,CN,39.45,75.98,,60.8,21,8.95,75,1538013600
542,Kayerkan,RU,69.35,87.76,,44.97,95,25.77,100,1538016000
543,Nizhniy Tsasuchey,RU,50.52,115.13,,60.81,58,19.84,8,1538016001
544,Slave Lake,CA,55.28,-114.77,,44.6,93,9.17,90,1538013600
545,Henties Bay,NA,-22.12,14.28,,51.45,100,1.95,0,1538016001
546,Kavaratti,IN,10.57,72.64,,83.22,100,9.78,56,1538015877
547,Schwalmstadt,DE,50.91,9.21,,44.6,93,3.36,0,1538014800
548,Gao,ML,16.28,-0.04,,80.52,47,2.73,0,1538016002
549,Vyartsilya,RU,62.18,30.69,,42.72,95,17.27,92,1538016002
550,Whyalla,AU,-33.04,137.58,,62.6,59,12.75,0,1538013600
551,Butia,BR,-21.88,-47.57,,69.8,77,6.93,0,1538013600
552,Puerto Escondido,MX,15.86,-97.07,,82.4,69,0.16,75,1538012400
553,Pokhara,NP,28.21,83.99,,66.93,67,2.39,36,1538016003
554,Palencia,ES,42.01,-4.53,,56.76,88,6.2,32,1538016003
555,Sungai Besar,MY,3.68,100.99,,84.2,79,4.7,75,1538013600
556,Kysyl-Syr,RU,63.9,122.77,,48.93,62,3.18,80,1538016004
557,Utiel,ES,39.57,-1.21,,68,82,4.7,20,1538015400
558,Manado,ID,1.49,124.85,,91.4,46,9.17,20,1538015400
559,Sambava,MG,-14.27,50.17,,73.59,100,16.04,80,1538016004
560,Camacha,PT,33.08,-16.33,,68,82,3.36,20,1538013600
561,Iglesias,IT,39.31,8.54,,55.4,82,6.93,0,1538014800
562,Isoka,ZM,-10.15,32.64,,64.77,69,11.45,0,1538016005
563,Prata,BR,-19.31,-48.92,,80.7,31,10,48,1538016006
564,Hamilton,BM,32.3,-64.78,,77,69,11.41,75,1538013300
565,Taoudenni,ML,22.68,-3.98,,81.6,28,6.76,48,1538016006
566,Bada,RU,51.39,109.87,,39.93,99,7.99,92,1538016006
567,Chinhoyi,ZW,-17.36,30.19,,68.73,46,11.79,0,1538016006
568,Aksu,KZ,52.04,76.93,,48.2,93,2.24,0,1538013600
569,Surab,PK,28.49,66.26,,58.65,46,2.17,0,1538016007
570,Terre Haute,US,39.47,-87.41,,53.96,89,3.4,1,1538014500
571,Ammon,US,43.47,-111.97,,59,6,11.41,1,1538013180
572,Wanning,CN,18.8,110.4,,83.85,98,5.86,68,1538016008
573,Mitsamiouli,KM,-11.38,43.28,,76.74,98,17.05,32,1538016008
574,Rioja,PE,-6.06,-77.17,,59.55,100,2.06,0,1538016008
575,Soyo,AO,-6.13,12.37,,72.06,93,4.97,88,1538016008
576,Touros,BR,-5.2,-35.46,,77.64,85,16.6,80,1538015919
577,Rafai,CF,4.95,23.92,,69.36,92,2.84,0,1538016009
578,Sultanpur,IN,26.26,82.07,,83.67,73,4.97,68,1538016009
579,Pahrump,US,36.21,-115.98,,89.96,4,6.93,1,1538013480
580,Palafrugell,ES,41.92,3.16,,51.8,100,1.72,0,1538015400
581,Mogocha,RU,53.73,119.76,,55.77,50,6.08,36,1538016010
582,Alamosa,US,37.47,-105.87,,55.94,46,5.82,40,1538013120
583,Natal,BR,-5.81,-35.21,,77,78,11.41,40,1538013600
584,Rabo De Peixe,PT,37.8,-25.58,,73.4,83,18.34,40,1538013600
585,Te Anau,NZ,-45.41,167.72,,46.41,74,3.96,76,1538016011
586,Omsukchan,RU,62.53,155.8,,35.97,60,3.74,44,1538016011
587,Springdale,CA,49.5,-56.06,,55.23,86,28.9,92,1538016011
588,Hami,CN,42.84,93.51,,56.31,47,9.78,0,1538016012
589,Tabou,CI,4.42,-7.36,,77.82,100,13.02,92,1538015832
590,Vanimo,PG,-2.67,141.3,,83.31,100,8.32,0,1538016012
591,Zatoka,UA,49.85,23.68,,48.2,70,11.18,0,1538013600
592,Tateyama,JP,36.66,137.31,,69.8,77,1.12,75,1538013600
593,Rhyl,GB,53.32,-3.49,,59,87,5.82,75,1538014800
594,Plymouth,GB,50.37,-4.14,,46.05,100,6.2,0,1538015782
595,Simao,CN,22.76,100.79,,72.51,84,2.17,56,1538016013
596,Saint-Michel-Des-Saints,CA,46.68,-73.92,,49.11,96,8.1,92,1538016013
597,Tsaratanana,MG,-16.8,47.65,,58.92,90,6.64,0,1538016014
598,Zhangye,CN,38.94,100.46,,49.11,69,8.32,0,1538016014
599,Suraabad,AZ,40.82,49.47,,62.6,82,24.16,90,1538013600
600,Uige,AO,-7.61,15.06,,63.24,97,2.06,12,1538016015
601,Pontal Do Parana,BR,-25.67,-48.51,,69.8,93,3.36,20,1538013600
602,Rondonopolis,BR,-16.46,-54.64,,75.75,86,2.62,32,1538016015
603,Mercedes,AR,-29.18,-58.08,,69.09,95,5.53,92,1538016016
604,Plaster Rock,CA,46.91,-67.4,,69.08,90,10.29,75,1538013360
605,Sabha,LY,27.03,14.43,,71.16,70,7.87,76,1538016016
606,North Bend,US,43.41,-124.22,,57.92,83,19.46,1,1538014500
607,Nome,US,30.04,-94.42,,77,90,4.7,90,1538015340
608,Bodden Town,KY,19.28,-81.25,,82.4,88,5.82,20,1538013600
609,Terekli-Mekteb,RU,44.16,45.87,,52.08,83,3.85,68,1538016017
610,Arrifes,PT,37.77,-25.7,,73.4,83,18.34,40,1538013600
611,Oistins,BB,13.07,-59.53,,82.4,74,17.22,40,1538013600
612,Riacho De Santana,BR,-13.61,-42.94,,76.65,49,14.25,0,1538016018
613,Tibagi,BR,-24.52,-50.41,,63.15,90,2.62,80,1538016018
614,Derazhnya,UA,49.27,27.43,,42.81,63,11.9,80,1538016018
615,Amapa,BR,-1.83,-56.23,,83.76,62,3.29,12,1538016019
616,Novo Aripuana,BR,-5.12,-60.38,,78.54,89,2.51,12,1538016019
617,Halifax,CA,44.65,-63.58,,68,100,24.16,90,1538013600
618,Norden,DE,53.59,7.21,,57.2,87,6.93,20,1538015100
619,Kabinda,CD,-6.14,24.49,,70.71,79,3.18,76,1538016019
620,Baghdad,IQ,33.3,44.38,,73.4,46,3.36,0,1538015400
621,Asyut,EG,27.18,31.19,,69.8,64,4.7,0,1538013600
622,Saint-Francois,GP,16.25,-61.27,,80.6,78,5.82,0,1538013600
623,Onega,RU,63.91,38.09,,46.95,100,9.44,92,1538016020
624,Homer,US,59.64,-151.54,,53.96,71,3.36,1,1538013180
625,Maceio,BR,-9.67,-35.74,,71.6,88,2.24,75,1538013600
626,Magan,RU,62.1,129.53,,46.4,61,3.62,0,1538013600
627,Sovetskiy,RU,56.76,48.47,,35.61,86,13.47,0,1538016021
628,Beihai,CN,38.95,121.19,,69.8,60,11.18,0,1538013600
629,Biak,ID,-0.91,122.88,,81.87,82,7.87,56,1538016022
630,Pittsfield,US,39.61,-90.81,,55.4,76,3.36,1,1538014500
631,Challans,FR,46.85,-1.88,,57.2,62,4.7,0,1538015400
632,Igarka,RU,67.47,86.57,,47.58,95,17.83,92,1538016022
633,Kolondieba,ML,11.09,-6.89,,69.9,97,6.76,76,1538016023
634,Vredendal,ZA,-31.68,18.49,,46.68,89,2.95,80,1538016023
635,Bangkalan,ID,-7.05,112.74,,84.2,58,4.7,20,1538013600
636,Atchison,US,39.56,-95.12,,60.98,77,3.36,1,1538013240
637,Karatau,KZ,43.18,70.46,,56.76,58,1.83,36,1538016024
638,Kamaishi,JP,39.28,141.86,,53.6,100,8.05,75,1538013600
639,Naron,ES,43.52,-8.15,,64.4,82,3.06,0,1538015400
640,Tsabong,BW,-26.02,22.4,,57.03,21,4.18,0,1538016025
641,Entebbe,UG,0.06,32.45,,69.8,88,2.24,20,1538013600
642,Khorinsk,RU,52.16,109.78,,42.99,76,6.98,92,1538016025
643,Mahebourg,MU,-20.41,57.7,,71.6,78,11.41,40,1538013600
644,Zoniana,GR,35.3,24.83,,68,72,19.46,75,1538014800
645,San Clemente,CL,-35.54,-71.49,,55.4,76,4.7,88,1538013600
646,Freeport,US,42.3,-89.62,,53.42,90,4.7,1,1538014500
647,Nanortalik,GL,60.14,-45.24,,39.3,95,9.66,92,1538016027
648,Cleethorpes,GB,53.56,-0.03,,59,93,3.36,0,1538014800
649,Tieli,CN,46.98,128.05,,64.05,77,3.74,0,1538016027
650,Inirida,CO,3.87,-67.92,,75.57,96,2.17,12,1538016027
651,Salinopolis,BR,-0.61,-47.36,,81.06,95,17.6,92,1538015830
652,Mocuba,MZ,-16.84,36.99,,72.69,62,5.97,0,1538016028
653,Piacabucu,BR,-10.41,-36.43,,74.76,82,8.66,92,1538016028
654,Road Town,VG,18.42,-64.62,,82.94,72,10.29,1,1538013180
655,Basco,PH,20.45,121.97,,82.05,100,21.18,92,1538016029
656,Pointe Michel,DM,15.25,-61.38,,82.5,94,23.09,76,1538016029
657,Vila Velha,BR,-3.71,-38.6,,80.6,74,16.11,40,1538013600
658,Shelburne,CA,44.08,-80.2,,55.4,87,2.24,1,1538013600
659,Nyuksenitsa,RU,60.41,44.24,,41.01,98,26.89,92,1538016029
660,Dakar,SN,14.69,-17.45,,80.79,100,14.47,8,1538016004
661,Salalah,OM,17.01,54.1,,73.4,73,2.24,20,1538013000
662,Bonavista,CA,48.65,-53.11,,53.52,89,24.32,32,1538016030
663,Krasnyy Chikoy,RU,50.36,108.75,,37.5,100,5.3,92,1538015867
664,Waingapu,ID,-9.65,120.26,,87.99,55,9.44,20,1538015937
665,Kendari,ID,-3.99,122.52,,86.82,64,4.63,24,1538016031
666,Mankono,CI,8.06,-6.19,,70.26,99,4.07,92,1538016031
667,Paris,US,36.3,-88.33,,66.2,72,5.82,90,1538014500
668,Garowe,SO,8.41,48.48,,76.65,64,10.33,0,1538016031
669,Tilichiki,RU,60.47,166.1,,40.56,96,11.68,92,1538015923
670,Salekhard,RU,66.54,66.62,,43.8,91,16.26,48,1538016032
671,Abong Mbang,CM,3.98,13.18,,67.38,99,2.28,92,1538016032
672,Mandalgovi,MN,45.76,106.27,,43.44,66,27.67,8,1538016032
673,Gornyye Klyuchi,RU,45.25,133.5,,62.61,69,4.07,0,1538016033
674,Tetouan,MA,35.57,-5.37,,75.2,88,12.75,40,1538013600
675,Maragogi,BR,-9.01,-35.22,,73.95,96,6.98,92,1538016033
676,Sur,OM,22.57,59.53,,84.57,88,2.51,0,1538016033
677,Ngunguru,NZ,-35.62,174.5,,59.37,93,9.44,88,1538016034
678,Smirnykh,RU,49.74,142.83,,58.83,62,6.2,0,1538016034
679,Gushikawa,JP,26.35,127.87,,86,76,31.09,20,1538013600
680,Alice Springs,AU,-23.7,133.88,,84.2,4,8.05,0,1538013600
681,Jinchang,CN,38.52,102.19,,43.44,77,15.82,0,1538015917
682,Ouadda,CF,8.07,22.4,,64.95,95,2.95,12,1538016035
683,Miles City,US,46.41,-105.84,,57.02,48,5.82,1,1538013180
684,Seoul,KR,37.57,126.98,,71.6,43,5.82,0,1538013600
685,Ballybofey,IE,54.8,-7.78,,52.17,94,12.8,0,1538016035
686,Baherden,TM,38.44,57.43,,60.54,62,2.73,0,1538016036
687,Port Arthur,US,29.9,-93.93,,77,90,4.7,90,1538015340
688,Yanam,IN,16.73,82.22,,84.03,90,3.4,0,1538016036
689,Ryotsu,JP,38.08,138.43,,62.6,93,3.36,75,1538013600
690,Santa Maria,CV,16.6,-22.9,,78.8,88,8.05,75,1538013600
691,Egvekinot,RU,66.32,-179.17,,42.18,97,6.53,92,1538015818
692,Ziro,IN,27.54,93.82,,63.6,97,1.39,92,1538016037
693,Mecca,SA,21.43,39.83,,68.73,68,2.39,0,1538015891
694,Russell,NZ,-35.26,174.12,,60.18,56,10.78,64,1538016038
695,Aleksandrovskoye,RU,56.74,85.39,,58.74,85,3.51,0,1538016038
696,Port Keats,AU,-14.25,129.55,,90.51,61,7.09,0,1538016038
697,Castlegar,CA,49.32,-117.66,,59,62,3.36,75,1538013600
698,Komsomolskiy,RU,67.55,63.78,,41.37,100,12.46,92,1538016039
699,Vianopolis,BR,-16.74,-48.52,,68.01,50,5.53,0,1538016039
700,Waslala,NI,13.33,-85.37,,72.15,96,2.17,92,1538016039
701,Misratah,LY,32.38,15.09,,73.68,96,20.51,100,1538016040
702,Amos,CA,48.57,-78.12,,41,100,2.24,75,1538013600
703,Olinda,BR,-22.82,-43.41,,78.8,78,13.87,20,1538013600
704,Nyurba,RU,63.29,118.35,,51.54,60,3.74,24,1538016040
705,Makakilo City,US,21.35,-158.09,,87.08,91,4.7,75,1538014440
706,Yulara,AU,-25.24,130.99,,89.6,6,11.41,0,1538013600
707,Northport,US,33.23,-87.58,,73.94,93,3.36,90,1538013180
708,Chyhyryn,UA,49.08,32.67,,41.91,87,14.92,32,1538016041
709,Jacobina,BR,-11.19,-40.51,,68.55,75,10.45,0,1538016042
710,Yar-Sale,RU,66.83,70.83,,48.48,93,19.51,0,1538015926
711,Thongwa,MM,16.76,96.52,,84.2,83,9.17,40,1538015400
712,Kasempa,ZM,-13.46,25.83,,63.51,42,8.1,0,1538016042
713,Saraza,PH,8.74,117.78,,80.43,97,8.77,44,1538016043
714,Petatlan,MX,17.52,-101.27,,84.2,70,3.18,40,1538012580
715,Kargopol,RU,61.51,38.95,,44.52,96,15.59,92,1538016043
716,Khuzdar,PK,27.8,66.62,,63.78,36,2.39,0,1538016043
717,Noumea,NC,-22.28,166.46,,78.8,54,19.46,20,1538013600
718,Tiznit,MA,29.7,-9.73,,70.35,83,0.83,24,1538015848
719,Luau,AO,-10.71,22.22,,67.02,76,2.17,44,1538016044
720,Valley City,US,46.92,-98,,57.2,58,11.41,40,1538015700
721,Potiskum,NG,11.71,11.08,,70.53,90,8.55,8,1538016045
722,Key West,US,47.93,-96.78,,48.56,100,5.82,1,1538014500
723,Safita,SY,34.82,36.12,,69.8,68,2.24,0,1538013600
724,Moron,MN,47.38,110.32,,47.94,100,10,92,1538016045
725,Sjenica,RS,43.27,20,,23.64,81,1.16,8,1538016045
726,Flin Flon,CA,54.77,-101.88,,39.57,100,3.96,64,1538016046
727,Gelemso,ET,8.81,40.52,,62.25,68,3.06,88,1538016046
728,Kulhudhuffushi,MV,6.62,73.07,,78.72,100,7.99,80,1538016046
729,Pendleton,US,45.67,-118.79,,71.06,4,4.7,1,1538013360
730,Baripada,IN,21.93,86.73,,84.66,98,3.96,36,1538016047
731,Akhmim,EG,26.56,31.74,,66.75,66,2.62,12,1538016047
732,Pedernales,DO,18.04,-71.74,,80.07,100,5.3,20,1538016047
733,Eston,CA,51.15,-108.75,,50,57,17.22,90,1538013600
734,Pacific Grove,US,36.62,-121.92,,59,86,3.36,90,1538013300
735,Puerto Madero,MX,14.72,-92.42,,78.8,94,2.39,90,1538012460
