,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date,Adj Temp,Elevation (ft)
232,Kinsale,IE,51.71,-8.52,31.39021110534668,51.8,100,4.7,75,1538015400,52.16045191071003,102.9862602028656
233,Vila Franca Do Campo,PT,37.72,-25.43,32.08849334716797,73.4,83,18.34,40,1538013600,73.76847024379593,105.27721251312256
234,Hebron,US,40.17,-97.59,448.7123718261719,54.68,65,6.93,1,1538014500,59.83253724293762,1472.1534979821777
235,Severo-Kurilsk,RU,50.68,156.12,11.84739112854004,50.91,86,14.58,0,1538015825,51.046042881485555,38.869394710159305
236,Hithadhoo,MV,-0.6,73.08,1.010560035705566,81.33,100,16.82,80,1538015826,81.3416042002564,3.315485787544249
237,Tiksi,RU,71.64,128.87,33.85548782348633,33.81,92,10.67,0,1538015923,34.19876053534782,111.07443867080688
238,Sabzevar,IR,36.21,57.68,970.4843139648438,46.23,72,2.51,0,1538015924,57.37401314819946,3184.003756628418
239,Farmington,US,36.73,-108.21,1620.3935546875,68,7,5.82,1,1538013180,86.60688196486328,5316.251989960938
240,Portland,AU,-33.35,149.98,917.5521850585938,58.2,71,3.06,0,1538015924,68.73619668789674,3010.3419108276366
241,Xingyi,CN,24.19,102.82,1813.42431640625,68.28,83,3.4,76,1538015924,89.10344261983398,5949.555034238281
242,Itarema,BR,-2.92,-39.92,20,76.65,84,15.14,0,1538015925,76.8796588,65.6168
243,Busselton,AU,-33.64,115.35,0,60.09,100,10.45,44,1538015816,60.09,0.0
244,Husavik,IS,66.04,-17.34,26.36935615539551,35.6,100,2.24,75,1538013600,35.90279773457104,86.51363844886781
245,Batemans Bay,AU,-35.71,150.18,14.74106502532959,63.33,71,6.64,0,1538015857,63.49927076522196,48.36307577770233
246,Porto Santo,PT,33.07,-16.34,62.38865661621094,68,82,3.36,20,1538013600,68.71640520060456,204.6872001727295
247,Necochea,AR,-38.55,-58.74,18.83950233459473,46.95,81,10,92,1538015743,47.166332874938014,61.80939283943177
248,Kichera,RU,55.93,110.1,465,40.29,97,2.62,88,1538015926,45.6295671,1525.5906
249,Ngaoundere,CM,7.32,13.58,1130.28125,62.88,96,2.95,76,1538015927,75.858951776875,3708.27193625
250,Shemgang,BT,27.22,90.66,1852.15234375,69.72,90,1.72,76,1538015927,90.98815423414062,6076.61549546875
251,Longyearbyen,SJ,78.22,15.64,16.40800094604492,23,67,13.87,40,1538013000,23.188412090383377,53.83202582382201
252,U Thong,TH,14.38,99.89,14.82351207733154,88.35,69,6.76,0,1538015928,88.52021749977327,48.633571363792406
253,Esmeraldas,EC,-1.87,-79.8,7.720047473907471,73.4,78,16.11,40,1538013600,73.48864884194003,25.328240554294585
254,Jalu,LY,29.03,21.55,40.45962142944336,72.06,73,8.43,0,1538015928,72.52459540529702,132.74154437057496
255,Iwanai,JP,42.97,140.51,10.29697513580322,60.36,100,2.84,92,1538015929,60.47823954766592,33.782727904548636
256,Isangel,VU,-19.55,169.27,0,68.46,100,21.63,92,1538015929,68.46,0.0
257,Boyolangu,ID,-8.09,111.9,87.93204498291016,86.01,46,6.2,0,1538015929,87.01971839661606,288.49097046173097
258,Chokurdakh,RU,70.62,147.9,30.18990135192871,36.87,95,16.71,92,1538015876,37.21666882583011,99.04823595146179
259,Palmer,US,61.6,-149.11,70.85404205322266,55.94,71,4.7,1,1538013360,56.75361271365463,232.46077532989503
260,Haines Junction,CA,60.75,-137.51,594,40.2,60,1.83,36,1538015893,47.02086636,1948.81896
261,Mega,ET,4.06,38.32,1710.86572265625,60.36,97,7.43,92,1538015930,80.00576844131837,5613.076697519531
262,Sao Joao Da Barra,BR,-21.64,-41.05,8,74.85,97,30.91,0,1538015910,74.94186352,26.24672
263,Araouane,ML,18.9,-3.53,271.1693115234375,76.56,36,2.95,0,1538015930,79.67382093406495,889.6631240185546
264,Kolpny,RU,52.23,37.04,182.8026733398438,41.91,69,19.28,92,1538015931,44.009112129801025,599.7463228002931
265,Rawson,AR,-43.3,-65.11,9.689777374267578,42.36,68,10.56,76,1538015931,42.47126713220207,31.79060920059204
266,Wattegama,LK,7.35,80.68,489.6489868164062,75.84,94,3.96,44,1538015931,81.46260993667359,1606.459981906738
267,Hofn,IS,64.25,-15.21,0,40.92,100,8.66,12,1538015931,40.92,0.0
268,Mosetse,BW,-20.64,26.64,1000.256225585938,66.75,30,7.31,0,1538015932,78.23588222302979,3281.6806351513687
269,Corner Brook,CA,48.95,-57.95,14.96444416046143,60.8,82,11.41,90,1538013600,60.971835814427926,49.095946979408275
270,Manoel Urbano,BR,-8.84,-69.26,165.9659881591797,81.6,65,3.62,0,1538015932,83.50577748407257,544.5078525921631
271,Karratha,AU,-20.74,116.85,31.21186447143555,99.6,10,6.98,0,1538015918,99.95840396701362,102.4011334324646
272,Vao,NC,-22.67,167.48,75.80432891845703,69.63,100,22.08,12,1538015933,70.5004565607109,248.70187448883055
273,Bethel,US,60.79,-161.76,0,55.04,59,12.75,90,1538013180,55.04,0.0
274,The Valley,AI,18.22,-63.06,26.54723358154297,82.4,78,13.87,20,1538013600,82.70484029038285,87.09722582366943
275,Salinas,EC,0.49,-78.13,1621.193969726562,49.65,100,1.16,56,1538015934,68.26607308273192,5318.878023637693
276,Khromtau,KZ,50.26,58.44,429.3312377929688,57.3,43,12.91,80,1538015934,62.22998484370239,1408.5670982006839
277,Belen,PY,-23.47,-57.26,99.08711242675781,77.19,77,3.62,36,1538015934,78.32781136676971,325.0889619342041
278,Barranca,PE,-10.75,-77.76,59.57724380493164,60.45,100,8.21,36,1538015934,61.1341219159774,195.4634045649719
279,Lingyuan,CN,41.24,119.4,397.8088989257812,65.85,56,9.44,0,1538015935,70.4180157178308,1305.1473479516599
280,Grand-Lahou,CI,5.24,-5,67.39061737060547,75.84,90,4.41,92,1538015935,76.61384241582962,221.09783309417725
281,Port Hardy,CA,50.7,-127.42,0,60.8,59,11.41,40,1538013600,60.8,0.0
282,Babaeski,TR,41.43,27.09,63.13866806030273,54.51,57,17.49,48,1538015936,55.23501753701637,207.1478677189636
283,Saldanha,ZA,-33.01,17.94,16.07754135131836,57.2,93,10.29,88,1538013600,57.38461744268471,52.74784076705932
284,Sao Filipe,CV,14.9,-24.5,60.35427093505859,78.45,97,8.21,80,1538015936,79.14304447189103,198.0127062545776
285,Santana,RO,46.35,21.5,108.592887878418,33.8,100,1.95,0,1538013600,35.046965615934596,356.2758902670289
286,Fairbanks,US,64.84,-147.72,135.4856719970703,50,64,4.7,90,1538013480,51.55577384240204,444.5068121148682
287,Mikhaylovka,RU,52.96,103.29,528.4444580078125,44.43,84,8.1,48,1538015937,50.49809600463623,1733.7417156103515
288,Nagato,JP,34.35,131.14,320.4927368164062,75.2,60,8.05,40,1538013600,78.88019886729859,1051.485390656738
289,Luena,AO,-11.78,19.91,1345.468994140625,69.36,74,2.62,100,1538015937,84.80993973157715,4414.268494736328
290,Den Helder,NL,52.96,4.76,3.526455879211426,62.6,93,5.82,0,1538015100,62.64049408127363,11.569737506752015
291,Preveza,GR,38.96,20.75,10.62222194671631,64.4,42,24.16,20,1538013000,64.52197433728084,34.84981065166474
292,Oranjemund,NA,-28.55,16.43,25.04888916015625,55.95,98,10.22,0,1538015938,56.23763489129273,82.18139751220703
293,Rudnaya Pristan,RU,44.36,135.82,0,56.85,65,4.18,92,1538015938,56.85,0.0
294,Salamanca,ES,40.97,-5.66,805.543212890625,55.4,87,7.2,0,1538015400,64.65000438103027,2642.8583945800783
295,Quatre Cocos,MU,-20.21,57.76,42.70302963256836,71.6,78,11.41,40,1538013600,72.090356327089,140.10180773971558
296,Thinadhoo,MV,0.53,72.93,-404.4869995117188,80.61,100,22.19,48,1538015939,75.96530005382691,-1327.0571274780275
297,Hualmay,PE,-11.1,-77.61,42.24533462524414,55.5,91,4.74,20,1538015939,55.9851006427816,138.600183651886
298,Shyroke,UA,47.96,38.23,152.6700286865234,33.27,84,6.31,0,1538015940,35.02310077920563,500.88593691589347
299,Dryden,CA,49.79,-92.84,366,41,93,3.36,90,1538013600,45.20275604,1200.78744
300,Ola,RU,59.58,151.3,7,59,62,2.24,0,1538013600,59.08038058,22.96588
301,Evensk,RU,61.92,159.24,2,44.88,100,6.42,8,1538015913,44.90296588,6.56168
302,Shingu,JP,33.72,135.99,7.792495250701904,64.4,93,9.17,75,1538013600,64.4894807554141,25.565930118312835
303,Nanyang,CN,33,112.53,133.1146697998047,69.18,84,5.19,56,1538015941,70.70854776643098,436.7279332659912
304,Naze,JP,28.37,129.48,252.3103332519531,82.4,78,28.86,75,1538013600,85.29726441811219,827.7898337463378
305,Manavalakurichi,IN,8.13,77.3,0,82.4,78,8.05,40,1538015400,82.4,0.0
306,Nargana,PA,9.44,-78.59,0,80.16,100,8.21,68,1538015942,80.16,0.0
307,Baculin,PH,7.45,126.58,24.57539176940918,85.29,80,13.69,0,1538015942,85.57219774916463,80.62792833274841
308,Zyryanovsk,KZ,49.74,84.27,457.5013427734375,46.68,71,2.95,0,1538015942,51.933460468986816,1500.9887054248047
309,Massakory,TD,13,15.73,286.8213500976562,71.52,78,2.84,0,1538015943,74.81355235389037,941.0149582543943
310,Buraydah,SA,26.33,43.97,614.7882690429688,87.8,27,6.93,0,1538013600,94.85957680612427,2017.0219446069336
311,Katsuura,JP,33.93,134.5,38.92872619628906,69.8,83,5.82,75,1538013600,70.24701622718841,127.71892205383301
312,Katpadi,IN,12.98,79.14,219.5058746337891,78.72,88,2.73,12,1538015944,81.24057278806733,720.1636537335206
313,Carroll,US,42.07,-94.87,388.1199951171875,55.4,71,4.7,1,1538014500,59.85675861673096,1273.3596047802735
314,Maniitsoq,GL,65.42,-52.9,44.15235900878906,35.52,100,19.95,88,1538015894,36.026998889356385,144.8568255303955
315,White Rock,CA,49.02,-122.8,35.43149185180664,60.8,87,4.29,1,1538015700,61.20685769504478,116.2450557270813
316,Jeremie,HT,18.65,-74.12,30.09918403625488,79.26,100,3.18,20,1538015944,79.60562712433727,98.75060695350646
317,Vuktyl,RU,63.86,57.31,99.00533294677734,38.4,89,6.64,0,1538015945,39.53687229790786,324.82065654510495
318,Matamoros,MX,25.53,-103.23,1117,86,35,4.7,40,1538012520,98.82644398,3664.69828
319,Calvinia,ZA,-31.47,19.78,985,33.54,77,1.95,0,1538015945,44.8506959,3231.6274
320,Geraldton,AU,-28.77,114.6,0,69.8,46,16.11,0,1538013600,69.8,0.0
321,Acapulco,MX,16.86,-99.88,16.67025566101074,82.4,74,2.24,40,1538012400,82.59142354554005,54.69244158287047
322,Erzin,RU,50.26,95.16,1103.364501953125,39.3,99,3.74,92,1538015946,51.96986837405761,3619.9623925878905
323,Fortuna,US,40.6,-124.16,25.8753662109375,50,100,3.36,90,1538013300,50.29712527767822,84.89293647949219
324,Ambon,ID,-3.7,128.18,9.317364692687988,86,66,4.7,40,1538011800,86.10699073972425,30.56878277835846
325,Qaqortoq,GL,60.72,-46.03,51.2242546081543,37.4,59,8.05,75,1538013000,37.988205042210154,168.05858348861693
326,Peterhead,GB,57.51,-1.8,20.01600074768066,60.8,67,16.11,32,1538014800,61.02984253562557,65.66929589302062
327,Awjilah,LY,29.14,21.3,50.59822082519531,71.07,80,3.62,8,1538015947,71.65101633384246,166.0046668121338
328,Khasan,RU,42.43,130.64,30.08799934387207,64.95,89,2.62,0,1538015947,65.29549869118573,98.71391176734924
329,Warman,CA,52.32,-106.58,512.7618408203125,44.6,65,9.17,40,1538013600,50.4880134524292,1682.2895578369141
330,Jais,IN,26.27,81.55,108.7955551147461,78.09,100,2.39,88,1538015948,79.33929283164933,356.94080904266355
331,Kawalu,ID,-7.38,108.21,326.8103942871094,81.15,38,3.06,0,1538015904,84.90274414897523,1072.2126139929198
332,Santa Rosa,AR,-36.62,-64.29,177,48.3,95,10.33,92,1538015826,50.33248038,580.70868
333,Vilhena,BR,-12.74,-60.15,590.2738037109375,73.95,90,1.95,12,1538015949,80.72807867158447,1936.5939061669922
334,Banyo,CM,6.75,11.81,1083.376342773438,63.78,98,4.41,76,1538015949,76.22034554148682,3554.384440424806
335,Chalmette,US,29.94,-89.96,1.279343247413635,78.08,100,2.39,90,1538014500,78.09469062174945,4.19732049984455
336,San Policarpo,PH,12.18,125.51,9.851404190063477,86.28,82,18.61,12,1538015949,86.39312308323025,32.320880922927856
337,Arman,RU,59.7,150.17,18,59,62,2.24,8,1538013600,59.20669292,59.05512
338,Hasaki,JP,35.73,140.83,7.761064052581787,64.4,88,13.87,75,1538014680,64.48911983285196,25.46280938627243
339,Eureka,US,40.8,-124.16,21.05288505554199,50,100,2.39,90,1538013300,50.24174901591969,69.07114740562437
340,Kantang,TH,7.42,99.52,3.92011547088623,84.2,79,2.24,40,1538013600,84.24501445074526,12.861271641502379
341,Kokopo,PG,-4.34,152.27,3.498666763305664,82.41,97,14.03,32,1538015951,82.45017498052303,11.478565863723755
342,Hambantota,LK,6.12,81.12,0.504149317741394,79.8,100,9.89,76,1538015951,79.80578911636667,1.6540332476186752
343,Altamira,BR,-3.2,-52.21,98.78662109375,78.81,87,6.08,32,1538015951,79.94436084282226,324.10309794921875
344,San Juan,AR,-31.54,-68.53,640.5205688476562,51.45,70,7.99,92,1538015923,58.80505926084351,2101.4455030981444
345,Praya,ID,-8.71,116.27,100.7485580444336,86,51,6.93,20,1538013600,87.15688964711075,330.5398991744995
346,Half Moon Bay,US,37.46,-122.43,24.7627124786377,84.02,100,3.36,90,1538013360,84.30434874162944,81.24249760841371
347,Shieli,KZ,44.18,66.74,152.0417785644531,57.48,46,10,0,1538015952,59.225886620748895,498.8247487854003
348,Sestri Levante,IT,44.27,9.41,27.89245796203613,62.6,45,8.05,0,1538013000,62.92028742123058,91.51069178016661
349,General Artigas,PY,-26.93,-56.22,138.6195526123047,68,88,2.24,90,1538013600,69.59176000547394,454.7885729925537
350,Rio Rancho,US,35.27,-106.63,1585.90576171875,66.92,52,5.82,20,1538014500,85.1308607074707,5203.103059277344
351,Praia Da Vitoria,PT,38.73,-27.07,42.23834609985352,73.4,88,21.07,75,1538013600,73.88502039396386,138.57725541824342
352,Helong,CN,25.94,116.13,210.5365753173828,76.83,61,3.4,0,1538015953,79.24757886217499,690.7368177642823
353,Ossora,RU,59.24,163.07,4.950531959533691,43.17,95,22.08,0,1538015953,43.22684666145941,16.241903274116517
354,Guerrero Negro,MX,27.97,-114.04,3.264889001846313,70.98,78,8.99,0,1538015896,71.01749052451487,10.711578432817458
355,Moree,AU,-29.46,149.84,210.5511169433594,74.31,67,3.96,0,1538015954,76.72774584279358,690.7845265124513
356,Isilkul,RU,54.9,71.26,124.9051361083984,53.43,70,7.2,0,1538015954,54.86427818362457,409.79376674987776
357,Jiuquan,CN,39.73,98.49,1485.006225585938,43.08,69,5.19,0,1538015954,60.132237388029786,4872.067825151368
358,Aksarka,RU,66.56,67.8,27.51517677307129,44.7,91,18.39,12,1538015954,45.01595512397457,90.27289256416321
359,Yerbogachen,RU,61.28,108.01,284.4799499511719,46.59,94,3.74,88,1538015955,49.85666619649231,933.3331989978027
360,Hisor,TJ,38.53,68.55,810.5128784179688,57.2,58,2.24,90,1538013600,66.50707075210083,2659.1630720288085
361,Srednekolymsk,RU,67.46,153.71,19.20132446289062,35.25,77,3.4,80,1538015827,35.470487656727904,62.996473350830065
362,Nazca,PE,-14.83,-74.94,582.4942016601562,50.82,92,2.51,0,1538015955,57.508745968011475,1911.0702765747071
363,Bardiyah,LY,31.76,25.09,57.31875228881836,71.07,100,1.39,100,1538015956,71.72818779340736,188.05365525924682
364,Havre-Saint-Pierre,CA,50.23,-63.6,0,59,100,17.22,90,1538014500,59.0,0.0
365,Bonthe,SL,7.53,-12.5,0.7620740532875061,71.79,100,2.73,88,1538015956,71.79875085062946,2.5002430369877815
366,Narsaq,GL,60.91,-46.05,1.743739247322083,37.4,59,8.05,75,1538013000,37.42002325315264,5.720929472184182
367,Fort-Shevchenko,KZ,44.51,50.26,-20.73574829101562,60.45,100,18.84,88,1538015957,60.21189264651917,-68.0306724230957
368,Carutapera,BR,-1.2,-46.02,17.48113822937012,79.44,84,10.89,88,1538015957,79.64073486141956,57.352817548446666
369,La Ronge,CA,55.1,-105.3,372,35.6,100,4.7,75,1538013600,39.87165368,1220.47248
370,Sisimiut,GL,66.94,-53.67,5.340375900268555,27.06,100,2.95,76,1538015957,27.121323216040228,17.520918868637086
371,Mut,TR,36.64,33.44,322.264892578125,45.69,83,3.62,0,1538015958,49.39054842558105,1057.2995501660157
372,Price,US,39.6,-110.81,1695.823852539062,64.94,7,13.87,1,1538013180,84.41304354927489,5563.726728364256
373,Shanhetun,CN,44.7,127.2,192.5200042724609,63.96,87,4.41,0,1538015958,66.1706956578604,631.6273308172606
374,Sipe Sipe,BO,-17.45,-66.36,2590.50927734375,60.8,38,6.93,75,1538013600,90.54666260118164,8499.046457480468
375,Mehamn,NO,71.03,27.85,40.32444381713867,36.87,97,14.03,92,1538015959,37.333043168885574,132.29804825302125
376,Olga,RU,43.74,135.29,0,57.21,66,2.95,92,1538015959,57.21,0.0
377,Folkestone,GB,51.08,1.18,33.2375373840332,50,100,5.82,0,1538015400,50.38166464752861,109.04704215103149
378,Trofors,NO,65.54,13.39,55,44.6,70,6.93,92,1538014800,45.2315617,180.4462
379,Vada,IN,19.65,73.13,45,82.4,88,4.7,75,1538013600,82.9167323,147.6378
380,Haga,NO,60.05,11.38,142.8247680664062,45.33,59,6.2,20,1538015960,46.97004824222046,468.5852120629881
381,Darhan,MN,49.49,105.92,681.006591796875,40.65,83,14.03,80,1538015960,48.46995783320801,2234.273666630859
382,Miandrivazo,MG,-19.53,45.46,85.49392700195312,63.96,86,2.73,12,1538015961,64.9417216341278,280.4918954650879
383,Berlevag,NO,70.86,29.09,3.003159761428833,31.65,100,8.55,64,1538015869,31.6844851033509,9.852886671686173
384,Zaraza,VE,9.35,-65.33,64.95022583007812,79.26,83,10.89,8,1538015961,80.00581954619324,213.09129891235352
385,Ulaanbaatar,MN,47.92,106.92,1302.817260742188,39.2,86,20.13,75,1538015400,54.1601724360669,4274.3349817334
386,Williamsport,US,41.25,-77,168.50537109375,66.02,83,5.97,1,1538013240,67.95493706594726,552.8391616992187
387,Kargat,RU,55.19,80.28,133.0589294433594,56.31,76,4.52,12,1538015961,57.83790770326233,436.54505807495127
388,Marawi,SD,18.48,31.82,259.1053466796875,78.18,32,9.66,0,1538015962,81.15529114960206,850.0831856005859
389,Aripuana,BR,-9.17,-60.63,142.5660705566406,76.47,88,1.16,36,1538015962,78.10707763423767,467.7364669250487
390,Labytnangi,RU,66.66,66.39,50.66133499145508,43.8,91,16.26,48,1538015962,44.38174107002678,166.21173429336548
391,Yamada,JP,36.58,137.08,131.0747375488281,69.8,77,1.12,75,1538013600,71.30512334678893,430.0352419396972
392,Pavlodar,KZ,52.28,76.96,128.5368957519531,48.2,93,2.24,0,1538013600,49.67598146170594,421.7089890588378
393,Pisco,PE,-13.71,-76.2,22,64.4,77,14.99,90,1538013600,64.65262468,72.17848
394,Netarhat,IN,23.45,84.31,584.1705322265625,81.42,77,3.96,0,1538015963,88.12799517132568,1916.5700489501953
395,Pudozh,RU,61.81,36.54,54.10488891601562,45.69,97,17.38,100,1538015963,46.31128319312927,177.50948375122067
396,Bull Savanna,JM,17.89,-77.59,282.7328796386719,74.85,88,4.41,0,1538015964,78.09660469291809,927.6013408337402
397,Verkh-Usugli,RU,52.7,115.17,863.17041015625,57.66,43,10.11,48,1538015964,67.57173402959961,2831.924008457031
398,Yumen,CN,40.29,97.04,1508.565307617188,50.64,44,4.52,0,1538015964,67.96276491344972,4949.361403842775
399,Kalcheva,UA,45.73,28.81,79.51377868652344,33.63,89,2.95,8,1538015964,34.54305194983063,260.87198566589353
400,Porto Novo,CV,17.02,-25.06,23.65764236450195,77,88,5.82,75,1538013600,77.27165928781304,77.61693937515257
401,Walvis Bay,NA,-22.95,14.51,4.179769039154053,48.2,87,5.82,0,1538013600,48.247996037090466,13.713153454418181
402,Dong Xoai,VN,11.53,106.92,91.56622314453125,82.14,90,3.62,32,1538015965,83.19144944639527,300.4141275415039
403,Kattivakkam,IN,13.22,80.32,6.020444393157959,86,74,4.7,40,1538015400,86.06913240173996,19.75211478284836
404,Klaksvik,FO,62.23,-6.59,0,44.6,93,2.24,92,1538014800,44.6,0.0
405,Hervey Bay,AU,-25.3,152.85,24.90423774719238,72.78,82,9.1,0,1538015966,73.06597386779674,81.70681937049865
406,Port-Cartier,CA,50.03,-66.88,27.90384674072266,53.6,100,23.53,90,1538014320,53.920418197892914,91.54805654083253
407,Chippewa Falls,US,44.94,-91.39,258.428955078125,47.48,73,6.93,1,1538015700,50.447524185424804,847.8640529785156
408,Severo-Yeniseyskiy,RU,60.37,93.04,488.1102294921875,43.35,76,3.18,48,1538015967,48.95494047864502,1601.4115653271485
409,Shkoder,AL,42.07,19.51,13.32006549835205,53.6,32,9.17,0,1538013600,53.75295351291365,43.701003689613344
410,Chuy,UY,-33.69,-53.46,22.76799964904785,61.44,98,15.93,92,1538015967,61.70144357389003,74.69816396858215
411,Concarneau,FR,47.88,-3.92,27.82577705383301,55.4,76,5.82,0,1538015400,55.71952172836254,91.2919223892975
412,Ahipara,NZ,-35.17,173.16,0,58.38,76,11.45,76,1538015897,58.38,0.0
413,Merritt,CA,50.11,-120.79,600,60.8,63,2.24,1,1538013600,67.689764,1968.504
414,Kjollefjord,NO,70.95,27.35,8.97973346710205,36.87,97,14.03,92,1538015968,36.97311374061872,29.461068748207094
415,Shimoda,JP,34.7,138.93,80.11146545410156,64.4,88,17.22,75,1538013600,65.31991515112152,262.8329003204346
416,Coihueco,CL,-36.63,-71.83,260.9804382324219,57.2,71,6.93,0,1538010000,60.19682271339661,856.235060970459
417,Kalmunai,LK,7.42,81.82,6.032838344573975,80.34,91,4.07,0,1538015896,80.40927472074044,19.792777354412078
418,Southbridge,NZ,-43.81,172.25,25,55.4,43,9.17,0,1538013600,55.6870735,82.021
419,Rio Gallegos,AR,-51.62,-69.22,12.00504970550537,41,75,12.75,20,1538013600,41.13785326546534,39.38664727581023
420,Sungaipenuh,ID,-2.08,101.38,1003.413452148438,70.8,92,1.61,76,1538015879,82.32213646621338,3292.038990346681
421,Taltal,CL,-25.41,-70.49,11.98042774200439,51.36,87,1.5,0,1538015969,51.49757053293577,39.30586655307768
422,Mackay,AU,-21.15,149.2,5,78.8,50,11.41,0,1538010000,78.85741469999999,16.4042
423,Meulaboh,ID,4.14,96.13,4.683825969696045,82.23,100,3.29,0,1538015970,82.28378409258046,15.366883594417573
424,Makat,KZ,47.65,53.35,-22.19468688964844,53.79,78,16.04,68,1538015899,53.53513974212738,-72.81721653503419
425,Labuhan,ID,-2.54,115.51,44.66501235961914,89.07,54,3.74,0,1538015971,89.58288565702476,146.53875914993287
